"siteID","taxonID","scientificName","taxonRank","family","nativeStatusCode","morphospeciesID","identificationReferences","identificationHistoryID"
"SCBI","DACA6","Daucus carota L.","species","Apiaceae","I",NA,NA,NA
"SCBI","DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Dennstaedtiaceae","N",NA,NA,NA
"SCBI","DENNST","Dennstaedtiaceae sp.","family","Dennstaedtiaceae","N",NA,NA,NA
"SCBI","DEAC4","Deparia acrostichoides (Sw.) M. Kato","species","Dryopteridaceae","N",NA,NA,NA
"SCBI","DECA7","Desmodium canadense (L.) DC.","species","Fabaceae","N",NA,NA,NA
"SCBI","DECA8","Desmodium canescens (L.) DC.","species","Fabaceae","N",NA,NA,NA
"SCBI","DENU4","Desmodium nudiflorum (L.) DC.","species","Fabaceae","N","roughleaf desmodium",NA,NA
"SCBI","DEPA6","Desmodium paniculatum (L.) DC.","species","Fabaceae","N",NA,NA,NA
"SCBI","DESMO","Desmodium sp.","genus","Fabaceae","UNK","rough hairy desmodium",NA,NA
"SCBI","DESMOSPP","Desmodium spp.","genus","Fabaceae","UNK","Desmodium unk.",NA,NA
"SCBI","DIAR","Dianthus armeria L.","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","DIBO","Dichanthelium boreale (Nash) Freckmann","species","Poaceae","N",NA,NA,NA
"SCBI","DIBO2","Dichanthelium boscii (Poir.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,NA
"SCBI","DICL","Dichanthelium clandestinum (L.) Gould","species","Poaceae","N",NA,NA,NA
"SCBI","DIOL","Dichanthelium oligosanthes (Schult.) Gould","species","Poaceae","N",NA,NA,NA
"SCBI","DIOLS","Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould","variety","Poaceae","N",NA,NA,NA
"SCBI","DICHA2","Dichanthelium sp.","genus","Poaceae","N","linus panic grass",NA,NA
"SCBI","DIVI","Digitaria villosa (Walter) Pers.","species","Poaceae","N",NA,NA,NA
"SCBI","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,NA
"SCBI","DIVI5","Diospyros virginiana L.","species","Ebenaceae","N",NA,NA,NA
"SCBI","DILA4","Dipsacus laciniatus L.","species","Dipsacaceae","I",NA,NA,NA
"SCBI","DRYOPT","Dryopteridaceae sp.","family","Dryopteridaceae","UNK",NA,NA,NA
"SCBI","DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species","Dryopteridaceae","N",NA,NA,NA
"SCBI","DRMA4","Dryopteris marginalis (L.) A. Gray","species","Dryopteridaceae","N",NA,NA,NA
"SCBI","DRYOP","Dryopteris sp.","genus","Dryopteridaceae","N",NA,NA,NA
"SCBI","DRYOPSPP","Dryopteris spp.","genus","Dryopteridaceae","N",NA,NA,NA
"SCBI","DUIN","Duchesnea indica (Andrews) Focke","species","Rosaceae","I",NA,NA,NA
"SCBI","ECCR","Echinochloa crus-galli (L.) P. Beauv.","species","Poaceae","I",NA,NA,NA
"SCBI","ECVU","Echium vulgare L.","species","Boraginaceae","I",NA,NA,NA
"SCBI","ELUM","Elaeagnus umbellata Thunb.","species","Elaeagnaceae","I",NA,NA,NA
"SCBI","ELEOC","Eleocharis sp.","genus","Cyperaceae","UNK",NA,NA,NA
"SCBI","ELNY","Ellisia nyctelea (L.) L.","species","Hydrophyllaceae","N",NA,NA,NA
"SCBI","ELHYH","Elymus hystrix L. var. hystrix","variety","Poaceae","N",NA,NA,NA
"SCBI","ELMA","Elymus macgregorii R. Brooks & J.J.N. Campb.","species","Poaceae","N",NA,NA,NA
"SCBI","ELRE4","Elymus repens (L.) Gould","species","Poaceae","I",NA,NA,NA
"SCBI","ELRI","Elymus riparius Wiegand","species","Poaceae","N",NA,NA,NA
"SCBI","ELYMU","Elymus sp.","genus","Poaceae","UNK",NA,NA,NA
"SCBI","ELVI","Elymus villosus Muhl. ex Willd.","species","Poaceae","N",NA,NA,NA
"SCBI","ELVI3","Elymus virginicus L.","species","Poaceae","N",NA,NA,NA
"SCBI","ERSP","Eragrostis spectabilis (Pursh) Steud.","species","Poaceae","N",NA,NA,NA
"SCBI","ERHI2","Erechtites hieraciifolia (L.) Raf. ex DC.","species","Asteraceae","N",NA,NA,NA
"SCBI","ERAN","Erigeron annuus (L.) Pers.","species","Asteraceae","N",NA,NA,NA
"SCBI","ERPHP","Erigeron philadelphicus L. var. philadelphicus","variety","Asteraceae","N",NA,NA,NA
"SCBI","ERIGE2","Erigeron sp.","genus","Asteraceae","N",NA,NA,NA
"SCBI","ERSTS2","Erigeron strigosus Muhl. ex Willd. var. strigosus","variety","Asteraceae","N",NA,NA,NA
"SCBI","EUAL13","Euonymus alatus (Thunb.) Siebold","species","Celastraceae","I",NA,NA,NA
"SCBI","EUFO5","Euonymus fortunei (Turcz.) Hand.-Maz.","species","Celastraceae","I",NA,NA,NA
"SCBI","EUONY2","Euonymus sp.","genus","Celastraceae","UNK",NA,NA,NA
"SCBI","EUPAT","Eupatorium sp.","genus","Asteraceae","UNK","eupatorium two-leaves",NA,NA
"SCBI","EUPATSPP","Eupatorium spp.","genus","Asteraceae","UNK","eupatorium three leaves",NA,NA
"SCBI","EUCO10","Euphorbia corollata L.","species","Euphorbiaceae","N",NA,NA,NA
"SCBI","EUSP","Euphorbia spathulata Lam.","species","Euphorbiaceae","N",NA,NA,NA
"SCBI","EUDI16","Eurybia divaricata (L.) G.L. Nesom","species","Asteraceae","N",NA,NA,NA
"SCBI","EUTRO","Eutrochium sp.","genus","Asteraceae","N",NA,NA,NA
"SCBI","FABACE","Fabaceae sp.","family","Fabaceae","UNK","roughleaf desmodium",NA,NA
"SCBI","FAGR","Fagus grandifolia Ehrh.","species","Fagaceae","N",NA,NA,NA
"SCBI","FERU2","Festuca rubra L.","species","Poaceae","NI",NA,NA,NA
"SCBI","FESTU","Festuca sp.","genus","Poaceae","UNK",NA,NA,NA
"SCBI","FESU3","Festuca subverticillata (Pers.) Alexeev","species","Poaceae","N",NA,NA,NA
"SCBI","FRAGA","Fragaria sp.","genus","Rosaceae","N",NA,NA,NA
"SCBI","FRVI","Fragaria virginiana Duchesne","species","Rosaceae","N",NA,NA,NA
"SCBI","FRAM2","Fraxinus americana L.","species","Oleaceae","N",NA,NA,NA
"SCBI","FRPE","Fraxinus pennsylvanica Marshall","species","Oleaceae","N",NA,NA,NA
"SCBI","GASP5","Galearis spectabilis (L.) Raf.","species","Orchidaceae","N",NA,NA,NA
"SCBI","GAAP2","Galium aparine L.","species","Rubiaceae","N",NA,NA,NA
"SCBI","GACI2","Galium circaezans Michx.","species","Rubiaceae","N",NA,NA,NA
"SCBI","GACO3","Galium concinnum Torr. & A. Gray","species","Rubiaceae","N",NA,NA,NA
"SCBI","GALA4","Galium latifolium Michx.","species","Rubiaceae","N",NA,NA,NA
"SCBI","GAMO","Galium mollugo L.","species","Rubiaceae","I",NA,NA,NA
"SCBI","GAPI2","Galium pilosum Aiton","species","Rubiaceae","N",NA,NA,NA
"SCBI","GATI","Galium tinctorium (L.) Scop.","species","Rubiaceae","N",NA,NA,NA
"SCBI","GATR3","Galium triflorum Michx.","species","Rubiaceae","N",NA,NA,NA
"SCBI","GECA5","Geranium carolinianum L.","species","Geraniaceae","N",NA,NA,NA
"SCBI","GECO","Geranium columbinum L.","species","Geraniaceae","I",NA,NA,NA
"SCBI","GEMA","Geranium maculatum L.","species","Geraniaceae","N",NA,NA,NA
"SCBI","GERAN","Geranium sp.","genus","Geraniaceae","UNK",NA,NA,NA
"SCBI","GECA7","Geum canadense Jacq.","species","Rosaceae","N",NA,NA,NA
"SCBI","GELA","Geum laciniatum Murray","species","Rosaceae","N",NA,NA,NA
"SCBI","GEVI4","Geum virginianum L.","species","Rosaceae","N",NA,NA,NA
"SCBI","GITR6","Gillenia trifoliata (L.) Moench","species","Rosaceae","N",NA,NA,NA
"SCBI","GLHE2","Glechoma hederacea L.","species","Lamiaceae","I",NA,NA,NA
"SCBI","GLTR","Gleditsia triacanthos L.","species","Fabaceae","N",NA,NA,NA
"SCBI","GYDI","Gymnocladus dioicus (L.) K. Koch","species","Fabaceae","N",NA,NA,NA
"SCBI","HAVI2","Hackelia virginiana (L.) I.M. Johnst.","species","Boraginaceae","N",NA,NA,NA
"SCBI","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,NA
"SCBI","HEHE5","Heliopsis helianthoides (L.) Sweet","species","Asteraceae","N",NA,NA,NA
"SCBI","HEHEH","Heliopsis helianthoides (L.) Sweet var. helianthoides","variety","Asteraceae","N",NA,NA,NA
"SCBI","HENOO","Hepatica nobilis Schreb. var. obtusa (Pursh) Steyerm.","variety","Ranunculaceae","N",NA,NA,NA
"SCBI","HEAM6","Heuchera americana L.","species","Saxifragaceae","N",NA,NA,NA
"SCBI","HEVI2","Heuchera villosa Michx.","species","Saxifragaceae","N",NA,NA,NA
"SCBI","HEXAS","Hexastylis sp.","genus","Aristolochiaceae","UNK",NA,NA,NA
"SCBI","HICA10","Hieracium caespitosum Dumort.","species","Asteraceae","I",NA,NA,NA
"SCBI","HIERA","Hieracium sp.","genus","Asteraceae","UNK",NA,NA,NA
"SCBI","HOLO","Houstonia longifolia Gaertn.","species","Rubiaceae","N",NA,NA,NA
"SCBI","HUJA","Humulus japonicus Siebold & Zucc.","species","Cannabaceae","I",NA,NA,NA
"SCBI","HULU","Humulus lupulus L.","species","Cannabaceae","NI",NA,NA,NA
"SCBI","HYAR","Hydrangea arborescens L.","species","Hydrangeaceae","N",NA,NA,NA
"SCBI","HYNU","Hypericum nudiflorum Michx. ex Willd.","species","Clusiaceae","N",NA,NA,NA
"SCBI","HYPE","Hypericum perforatum L.","species","Clusiaceae","I",NA,NA,NA
"SCBI","HYPU","Hypericum punctatum Lam.","species","Clusiaceae","N",NA,NA,NA
"SCBI","ILVE","Ilex verticillata (L.) A. Gray","species","Aquifoliaceae","N",NA,NA,NA
"SCBI","IMCA","Impatiens capensis Meerb.","species","Balsaminaceae","N",NA,NA,NA
"SCBI","IMPA","Impatiens pallida Nutt.","species","Balsaminaceae","N",NA,NA,NA
"SCBI","IPPA","Ipomoea pandurata (L.) G. Mey.","species","Convolvulaceae","N",NA,NA,NA
"SCBI","IPOMO","Ipomoea sp.","genus","Convolvulaceae","UNK","smooth ipomoea",NA,NA
"SCBI","IRIS","Iris sp.","genus","Iridaceae","UNK",NA,NA,NA
"SCBI","JUNI","Juglans nigra L.","species","Juglandaceae","N",NA,NA,NA
"SCBI","JUNCAC","Juncaceae sp.","family","Juncaceae","UNK","Skinny Clump Grass",NA,NA
"SCBI","JUEF","Juncus effusus L.","species","Juncaceae","N",NA,NA,NA
"SCBI","JUTE","Juncus tenuis Willd.","species","Juncaceae","N",NA,NA,NA
"SCBI","JUVI","Juniperus virginiana L.","species","Cupressaceae","N",NA,NA,NA
"SCBI","JUVIV","Juniperus virginiana L. var. virginiana","variety","Cupressaceae","N",NA,NA,NA
"SCBI","KALA","Kalmia latifolia L.","species","Ericaceae","N",NA,NA,NA
"SCBI","KUST2","Kummerowia striata (Thunb.) Schindl.","species","Fabaceae","I",NA,NA,NA
"SCBI","LACA","Lactuca canadensis L.","species","Asteraceae","N",NA,NA,NA
"SCBI","LASE","Lactuca serriola L.","species","Asteraceae","I",NA,NA,NA
"SCBI","LACTU","Lactuca sp.","genus","Asteraceae","UNK",NA,NA,NA
"SCBI","LAMIAC","Lamiaceae sp.","family","Lamiaceae","UNK","coarse toothed mint",NA,NA
"SCBI","LAPU2","Lamium purpureum L.","species","Lamiaceae","I",NA,NA,NA
"SCBI","LACO3","Lapsana communis L.","species","Asteraceae","I",NA,NA,NA
"SCBI","LAAP2","Lathyrus aphaca L.","species","Fabaceae","I",NA,NA,NA
"SCBI","LEVI2","Leersia virginica Willd.","species","Poaceae","N",NA,NA,NA
"SCBI","LECAC7","Leonurus cardiaca L. ssp. cardiaca","subspecies","Lamiaceae","I",NA,NA,NA
"SCBI","LECA5","Lepidium campestre (L.) W.T. Aiton","species","Brassicaceae","I",NA,NA,NA
"SCBI","LEPID","Lepidium sp.","genus","Brassicaceae","UNK",NA,NA,NA
"SCBI","LECU","Lespedeza cuneata (Dum. Cours.) G. Don","species","Fabaceae","I",NA,NA,NA
"SCBI","LEVU2","Letharia vulpina (L.) Hue","species","Parmeliaceae","N",NA,NA,NA
"SCBI","LEVU","Leucanthemum vulgare Lam.","species","Asteraceae","I",NA,NA,NA
"SCBI","LISI","Ligustrum sinense Lour.","species","Oleaceae","I",NA,NA,NA
"SCBI","LIVU","Ligustrum vulgare L.","species","Oleaceae","I",NA,NA,NA
"SCBI","LIVU2","Linaria vulgaris Mill.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","LIBE3","Lindera benzoin (L.) Blume","species","Lauraceae","N",NA,NA,NA
"SCBI","LILI3","Liparis liliifolia (L.) Rich. ex Ker Gawl.","species","Orchidaceae","N",NA,NA,NA
"SCBI","LITU","Liriodendron tulipifera L.","species","Magnoliaceae","N",NA,NA,NA
"SCBI","LITU2","Lithospermum tuberosum Rugel ex DC.","species","Boraginaceae","N",NA,NA,NA
"SCBI","LOIN","Lobelia inflata L.","species","Campanulaceae","N",NA,NA,NA
"SCBI","LOBEL","Lobelia sp.","genus","Campanulaceae","UNK",NA,NA,NA
"SCBI","LOPE","Lolium perenne L.","species","Poaceae","I",NA,NA,NA
"SCBI","LOJA","Lonicera japonica Thunb.","species","Caprifoliaceae","I",NA,NA,NA
"SCBI","LOMA6","Lonicera maackii (Rupr.) Herder","species","Caprifoliaceae","I",NA,NA,NA
"SCBI","LONIC","Lonicera sp.","genus","Caprifoliaceae","UNK",NA,NA,NA
"SCBI","LYCI","Lysimachia ciliata L.","species","Primulaceae","N",NA,NA,NA
"SCBI","MARAR","Maianthemum racemosum (L.) Link ssp. racemosum","subspecies","Liliaceae","N",NA,NA,NA
"SCBI","MALUS","Malus sp.","genus","Rosaceae","UNK",NA,NA,NA
"SCBI","MAOB2","Matelea obliqua (Jacq.) Woodson","species","Asclepiadaceae","N",NA,NA,NA
"SCBI","MEVI","Medeola virginiana L.","species","Liliaceae","N",NA,NA,NA
"SCBI","MELU","Medicago lupulina L.","species","Fabaceae","I",NA,NA,NA
"SCBI","MEOF","Melilotus officinalis (L.) Lam.","species","Fabaceae","I",NA,NA,NA
"SCBI","MELIL","Melilotus sp.","genus","Fabaceae","I",NA,NA,NA
"SCBI","MECA3","Menispermum canadense L.","species","Menispermaceae","N",NA,NA,NA
"SCBI","MIVI","Microstegium vimineum (Trin.) A. Camus","species","Poaceae","I",NA,NA,NA
"SCBI","MIHI2","Mitracarpus hirtus (L.) DC.","species","Rubiaceae","I",NA,NA,NA
"SCBI","MOBR2","Monarda bradburiana Beck","species","Lamiaceae","N",NA,NA,NA
"SCBI","MOFI","Monarda fistulosa L.","species","Lamiaceae","N",NA,NA,NA
"SCBI","MOFIF","Monarda fistulosa L. ssp. fistulosa","subspecies","Lamiaceae","N",NA,NA,NA
"SCBI","MOFIF2","Monarda fistulosa L. ssp. fistulosa var. fistulosa","variety","Lamiaceae","N",NA,NA,NA
"SCBI","MOUN3","Monotropa uniflora L.","species","Monotropaceae","N",NA,NA,NA
"SCBI","MOAL","Morus alba L.","species","Moraceae","I",NA,NA,NA
"SCBI","MORU2","Morus rubra L.","species","Moraceae","N",NA,NA,NA
"SCBI","MUFR2","Muhlenbergia frondosa (Poir.) Fernald","species","Poaceae","N",NA,NA,NA
"SCBI","MUSC","Muhlenbergia schreberi J.F. Gmel.","species","Poaceae","N",NA,NA,NA
"SCBI","MUHLE","Muhlenbergia sp.","genus","Poaceae","N",NA,NA,NA
"SCBI","MUHLESPP","Muhlenbergia spp.","genus","Poaceae","N",NA,NA,NA
"SCBI","MUTE","Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.","species","Poaceae","N",NA,NA,NA
"SCBI","NEHU2","Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard","species","Brassicaceae","N",NA,NA,NA
"SCBI","NECA2","Nepeta cataria L.","species","Lamiaceae","I",NA,NA,NA
"SCBI","NYSY","Nyssa sylvatica Marshall","species","Cornaceae","N",NA,NA,NA
"SCBI","OBVI","Obolaria virginica L.","species","Gentianaceae","N",NA,"Weakley 2012",NA
"SCBI","OPHIOG","Ophioglossaceae sp.","family","Ophioglossaceae","UNK",NA,NA,NA
"SCBI","OPHIO","Ophioglossum sp.","genus","Ophioglossaceae","N",NA,NA,NA
"SCBI","OPVU","Ophioglossum vulgatum L.","species","Ophioglossaceae","N",NA,NA,NA
"SCBI","OPHI","Oplismenus hirtellus (L.) P. Beauv.","species","Poaceae","NI",NA,NA,NA
"SCBI","OPHIU2","Oplismenus hirtellus (L.) P. Beauv. ssp. undulatifolius (Ard.) U. Scholz","subspecies","Poaceae","I",NA,NA,NA
"SCBI","ORCHID","Orchidaceae sp.","family","Orchidaceae","UNK",NA,NA,NA
"SCBI","OSCL","Osmorhiza claytonii (Michx.) C.B. Clarke","species","Apiaceae","N",NA,NA,NA
"SCBI","OSLO","Osmorhiza longistylis (Torr.) DC.","species","Apiaceae","N",NA,NA,NA
"SCBI","OSCL2","Osmunda claytoniana L.","species","Osmundaceae","N",NA,NA,NA
"SCBI","OSVI","Ostrya virginiana (Mill.) K. Koch","species","Betulaceae","N",NA,NA,NA
"SCBI","OXDI2","Oxalis dillenii Jacq.","species","Oxalidaceae","N",NA,NA,NA
"SCBI","OXALI","Oxalis sp.","genus","Oxalidaceae","UNK",NA,NA,NA
"SCBI","OXST","Oxalis stricta L.","species","Oxalidaceae","N",NA,NA,NA
"SCBI","OXVI","Oxalis violacea L.","species","Oxalidaceae","N",NA,NA,NA
"SCBI","PAQU","Panax quinquefolius L.","species","Araliaceae","N",NA,NA,NA
"SCBI","PANIC","Panicum sp.","genus","Poaceae","UNK",NA,NA,NA
"SCBI","PAVE2","Panicum verrucosum Muhl.","species","Poaceae","N",NA,NA,NA
"SCBI","PAVI2","Panicum virgatum L.","species","Poaceae","N",NA,NA,NA
"SCBI","PAPE5","Parietaria pensylvanica Muhl. ex Willd.","species","Urticaceae","N",NA,NA,NA
"SCBI","PACA11","Paronychia canadensis (L.) Alph. Wood","species","Caryophyllaceae","N",NA,NA,NA
"SCBI","PARON","Paronychia sp.","genus","Caryophyllaceae","N",NA,NA,NA
"SCBI","PAQU2","Parthenocissus quinquefolia (L.) Planch.","species","Vitaceae","N",NA,NA,NA
"SCBI","PASE5","Paspalum setaceum Michx.","species","Poaceae","N",NA,NA,NA
"SCBI","PASPA2","Paspalum sp.","genus","Poaceae","UNK",NA,NA,NA
"SCBI","PEVI","Peltandra virginica (L.) Schott","species","Araceae","N",NA,NA,NA
"SCBI","PEVI2","Pennisetum villosum R. Br. ex Fresen.","species","Poaceae","I",NA,NA,NA
"SCBI","PEPE14","Pentodon pentandrus (Schumach. & Thonn.) Vatke","species","Rubiaceae","N",NA,NA,NA
"SCBI","PEFR4","Perilla frutescens (L.) Britton","species","Lamiaceae","I",NA,NA,NA
"SCBI","PHPR3","Phleum pratense L.","species","Poaceae","I",NA,NA,NA
"SCBI","PHLE5","Phryma leptostachya L.","species","Verbenaceae","N",NA,NA,NA
"SCBI","PHHE5","Physalis heterophylla Nees","species","Solanaceae","N",NA,NA,NA
"SCBI","PHLOS","Physalis longifolia Nutt. var. subglabrata (Mack. & Bush) Cronquist","variety","Solanaceae","N",NA,NA,NA
"SCBI","PHYSA","Physalis sp.","genus","Solanaceae","UNK",NA,NA,NA
"SCBI","PHAM4","Phytolacca americana L.","species","Phytolaccaceae","N",NA,NA,NA
"SCBI","PHAMA3","Phytolacca americana L. var. americana","variety","Phytolaccaceae","N",NA,NA,NA
"SCBI","PIPU2","Pilea pumila (L.) A. Gray","species","Urticaceae","N",NA,NA,NA
"SCBI","PINUS","Pinus sp.","genus","Pinaceae","UNK",NA,NA,NA
"SCBI","PIVI2","Pinus virginiana Mill.","species","Pinaceae","N",NA,NA,NA
"SCBI","OTHE","Plantae sp.","kingdom",NA,"UNK",NA,NA,NA
"SCBI","PLLA","Plantago lanceolata L.","species","Plantaginaceae","I",NA,NA,NA
"SCBI","PLMA2","Plantago major L.","species","Plantaginaceae","I",NA,NA,NA
"SCBI","PLRU","Plantago rugelii Decne.","species","Plantaginaceae","N",NA,NA,NA
"SCBI","PLOC","Platanus occidentalis L.","species","Platanaceae","N",NA,NA,NA
"SCBI","POCO","Poa compressa L.","species","Poaceae","I",NA,NA,NA
"SCBI","POCU4","Poa cuspidata Nutt.","species","Poaceae","N",NA,NA,NA
"SCBI","POPRP2","Poa pratensis L. ssp. pratensis","subspecies","Poaceae","I",NA,NA,NA
"SCBI","POA","Poa sp.","genus","Poaceae","UNK","early thin leaf poa",NA,NA
"SCBI","POASPP","Poa spp.","genus","Poaceae","UNK","early thin leaf poa",NA,NA
"SCBI","POTR2","Poa trivialis L.","species","Poaceae","I",NA,NA,NA
"SCBI","POACEA","Poaceae sp.","family","Poaceae","UNK","red stem panic grass",NA,NA
"SCBI","POACEASPP","Poaceae spp.","family","Poaceae","UNK","red stem panic grass",NA,NA
"SCBI","POPE","Podophyllum peltatum L.","species","Berberidaceae","N",NA,NA,NA
"SCBI","POLYGO","Polygonaceae sp.","family","Polygonaceae","UNK","clasping ocrea polygonum",NA,NA
"SCBI","POLYGOSPP","Polygonaceae spp.","family","Polygonaceae","UNK","ocrea flower polygonum",NA,NA
"SCBI","POBI2","Polygonatum biflorum (Walter) Elliott","species","Liliaceae","N",NA,NA,NA
"SCBI","POLYG2","Polygonatum sp.","genus","Liliaceae","N","invasive persicaria",NA,NA
"SCBI","POCEL","Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward","variety","Polygonaceae","I",NA,NA,NA
"SCBI","POCOC2","Polygonum convolvulus L. var. convolvulus","variety","Polygonaceae","I",NA,NA,NA
"SCBI","POHY2","Polygonum hydropiperoides Michx.","species","Polygonaceae","N",NA,NA,NA
"SCBI","POPE2","Polygonum pensylvanicum L.","species","Polygonaceae","N",NA,NA,NA
"SCBI","POPE10","Polygonum perfoliatum L.","species","Polygonaceae","I",NA,NA,NA
"SCBI","POPE3","Polygonum persicaria L.","species","Polygonaceae","I",NA,NA,NA
"SCBI","POPUP4","Polygonum punctatum Elliott var. punctatum","variety","Polygonaceae","N",NA,NA,NA
"SCBI","POSA5","Polygonum sagittatum L.","species","Polygonaceae","N",NA,NA,NA
"SCBI","POLYG4","Polygonum sp.","genus","Polygonaceae","UNK","invasive persicaria",NA,NA
"SCBI","POLYG4SPP","Polygonum spp.","genus","Polygonaceae","UNK","invasive persicaria",NA,NA
"SCBI","POVI2","Polygonum virginianum L.","species","Polygonaceae","N",NA,NA,NA
"SCBI","POVI7","Polypodium virginianum L.","species","Polypodiaceae","N",NA,NA,NA
"SCBI","POAC4","Polystichum acrostichoides (Michx.) Schott","species","Dryopteridaceae","N",NA,NA,NA
"SCBI","POCA17","Potentilla canadensis L.","species","Rosaceae","N",NA,NA,NA
"SCBI","POCAC2","Potentilla canadensis L. var. canadensis","variety","Rosaceae","N",NA,NA,NA
"SCBI","PORE5","Potentilla recta L.","species","Rosaceae","I",NA,NA,NA
"SCBI","POSI2","Potentilla simplex Michx.","species","Rosaceae","N",NA,NA,NA
"SCBI","POTEN","Potentilla sp.","genus","Rosaceae","UNK",NA,NA,NA
"SCBI","PRAL3","Prenanthes altissima L.","species","Asteraceae","N",NA,NA,NA
"SCBI","PRENA","Prenanthes sp.","genus","Asteraceae","N",NA,NA,NA
"SCBI","PRVU","Prunella vulgaris L.","species","Lamiaceae","N",NA,NA,NA
"SCBI","PRAV","Prunus avium (L.) L.","species","Rosaceae","I",NA,NA,NA
"SCBI","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",NA,NA,NA
"SCBI","PRUNU","Prunus sp.","genus","Rosaceae","UNK",NA,NA,NA
"SCBI","PSOB3","Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt","species","Asteraceae","N",NA,NA,NA
"SCBI","PYINI","Pycnanthemum incanum (L.) Michx. var. incanum","variety","Lamiaceae","N",NA,NA,NA
"SCBI","PYCNA","Pycnanthemum sp.","genus","Lamiaceae","N",NA,NA,NA
"SCBI","PYRUS","Pyrus sp.","genus","Rosaceae","I",NA,NA,NA
"SCBI","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,NA
"SCBI","QUCO2","Quercus coccinea Münchh.","species","Fagaceae","N",NA,NA,NA
"SCBI","QUMO4","Quercus montana Willd.","species","Fagaceae","N",NA,NA,NA
"SCBI","QUPH","Quercus phellos L.","species","Fagaceae","N",NA,NA,NA
"SCBI","QURU","Quercus rubra L.","species","Fagaceae","N",NA,NA,NA
"SCBI","QURUR","Quercus rubra L. var. rubra","variety","Fagaceae","N",NA,NA,NA
"SCBI","QUVE","Quercus velutina Lam.","species","Fagaceae","N",NA,NA,NA
"SCBI","QUVI","Quercus virginiana Mill.","species","Fagaceae","N",NA,NA,NA
"SCBI","RAAB","Ranunculus abortivus L.","species","Ranunculaceae","N",NA,NA,NA
"SCBI","RARE2","Ranunculus recurvatus Poir.","species","Ranunculaceae","N",NA,NA,NA
"SCBI","RARER2","Ranunculus recurvatus Poir. var. recurvatus","variety","Ranunculaceae","N",NA,NA,NA
"SCBI","RANUN","Ranunculus sp.","genus","Ranunculaceae","UNK",NA,NA,NA
"SCBI","RHYNC3","Rhynchospora sp.","genus","Cyperaceae","UNK",NA,NA,NA
"SCBI","RIBES","Ribes sp.","genus","Grossulariaceae","UNK",NA,NA,NA
"SCBI","ROPS","Robinia pseudoacacia L.","species","Fabaceae","N",NA,NA,NA
"SCBI","ROMI","Rosa micrantha Borrer ex Sm.","species","Rosaceae","I",NA,NA,NA
"SCBI","ROMU","Rosa multiflora Thunb.","species","Rosaceae","I",NA,NA,NA
"SCBI","RORU82","Rosa rubiginosa L.","species","Rosaceae","I",NA,NA,NA
"SCBI","ROSA5","Rosa sp.","genus","Rosaceae","UNK","inchworm stipule rose",NA,NA
"SCBI","ROSACE","Rosaceae sp.","family","Rosaceae","UNK",NA,NA,NA
"SCBI","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,NA
"SCBI","RUFL","Rubus flagellaris Willd.","species","Rosaceae","N",NA,NA,NA
"SCBI","RUOC","Rubus occidentalis L.","species","Rosaceae","N",NA,NA,NA
"SCBI","RUPE3","Rubus pensilvanicus Poir.","species","Rosaceae","N",NA,NA,NA
"SCBI","RUPH","Rubus phoenicolasius Maxim.","species","Rosaceae","I",NA,NA,NA
"SCBI","RUBUS","Rubus sp.","genus","Rosaceae","UNK",NA,NA,NA
"SCBI","RUFU2","Rudbeckia fulgida Aiton","species","Asteraceae","N",NA,NA,NA
"SCBI","RUHI2","Rudbeckia hirta L.","species","Asteraceae","N",NA,NA,NA
"SCBI","RUAC3","Rumex acetosella L.","species","Polygonaceae","I",NA,NA,NA
"SCBI","RUCRC","Rumex crispus L. ssp. crispus","subspecies","Polygonaceae","I",NA,NA,NA
"SCBI","RUOB","Rumex obtusifolius L.","species","Polygonaceae","I",NA,NA,NA
"SCBI","SABA10","Saccharum baldwinii Spreng.","species","Poaceae","N",NA,NA,NA
"SCBI","SANIC4","Sambucus nigra L. ssp. canadensis (L.) R. Bolli","subspecies","Caprifoliaceae","N",NA,NA,NA
"SCBI","SACA13","Sanguinaria canadensis L.","species","Papaveraceae","N",NA,NA,NA
"SCBI","SACA15","Sanicula canadensis L.","species","Apiaceae","N",NA,NA,NA
"SCBI","SACAC2","Sanicula canadensis L. var. canadensis","variety","Apiaceae","N",NA,NA,NA
"SCBI","SAOD","Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe","species","Apiaceae","N",NA,NA,NA
